id,naslov,zbirka,id_avtorja,avtor,ocena,stevilo_ocen,leto,glasovi 
22514739,The Other Gods,,9494,H.P. Lovecraft,3.33,905,1933,1379
1025529,"C. T. Studd, Cricketer and Pioneer",,108146,Norman P. Grubb,4.19,509,1933,1238
1654726,After Worlds Collide,When Worlds Collide,124055,Philip Wylie,3.79,735,1933,1407
13538795,Life Goes On,,1141311,Hans Keilson,3.48,246,1933,1156
161768,King Kong,,93791,Delos W. Lovelace,3.54,809,1933,1563
34862885,Portrait of a Murderer,,15054719,Anne  Meredith,3.46,601,1933,1576
2329026,Beyond Sing the Woods,,1046257,Trygve Gulbranssen,4.38,841,1933,1821
155618,The Incredible Adventures of Professor Branestawm,,90042,Norman Hunter,3.93,645,1933,1440
825632,Nelson Textbook of Pediatrics,,243219,Robert M. Kliegman,4.22,353,1933,1369
88579,The Siamese Twin Mystery,Ellery Queen Detective,41015,Ellery Queen,3.61,962,1933,2135
764633,The Werewolf in Lore and Legend,,96818,Montague Summers,3.66,259,1933,1206
102866,The Way Of The Scarlet Pimpernel,,2893961,Emmuska Orczy,3.81,286,1933,1115
12676549,It's Up to the Women,,44566,Eleanor Roosevelt,3.63,307,1933,1544
2037376,A Day Off,,44683,Storm Jameson,3.48,64,1933,1034
1377082,The Masters And The Slaves: A Study In The Development Of Brazilian Civilization,,243631,Gilberto Freyre,4.22,524,1933,2254
899889,The Tower of the Elephant,Conan,66700,Robert E. Howard,4.1,846,1933,1192
930186,The Mad Hatter Mystery,Dr. Gideon Fell,5622,John Dickson Carr,3.6,556,1933,1190
1649088,The Forgotten Daughter,,51276,Caroline Dale Snedeker,3.97,276,1933,885
325415,Doctor Dolittle's Return,Doctor Dolittle,70762,Hugh Lofting,3.89,419,1933,940
5843948,The Land of Terror,Doc Savage,6405,Kenneth Robeson,3.69,564,1933,882
699121,The God of the Witches,,373316,Margaret Alice Murray,3.62,333,1933,1067
2108229,En flyktning krysser sitt spor,,438000,Aksel Sandemose,3.67,424,1933,1831
149261,The Religion of Man,,36913,Rabindranath Tagore,4.18,223,1933,914
441818,Fast One,,141000,Paul Cain,3.7,354,1933,984
395534,A Daughter of the Samurai,,224507,Etsu Inagaki Sugimoto,4.13,213,1933,911
684868,Twenty Years A-Growing,,4520355,Maurice O';Sullivan,4.07,401,1933,1011
2107589,Cacao,,52683,Jorge Amado,3.63,595,1933,1242
594612,Dorothy Parker Stories,,24956,Dorothy Parker,4.14,216,1933,699
963416,Banana Bottom,,36919,Claude McKay,3.79,197,1933,681
84732,The Gun,,932179,C.S. Forester,3.82,494,1933,877
4413307,The Scarlet Citadel,,66700,Robert E. Howard,3.95,486,1933,693
978054,The Polar Treasure,Doc Savage,6405,Kenneth Robeson,3.79,417,1933,680
241398,Ultramarine,,17439,Malcolm Lowry,3.43,283,1933,814
458581,The Beloved Stranger,,28671,Grace Livingston Hill,4.01,505,1933,925
341824,The Sargasso Ogre,Doc Savage,6405,Kenneth Robeson,3.82,373,1933,611
24611851,Lock No. 1,Maigret,9693,Georges Simenon,3.66,551,1933,1141
869047,Biggles and the Cruise of the Condor,,2966348,W.E. Johns,3.96,438,1933,702
2424293,Language,,297261,Leonard Bloomfield,3.91,101,1933,641
4917450,The Lost Oasis,Doc Savage,6405,Kenneth Robeson,3.83,354,1933,596
839814,The English Eccentrics,,65646,Edith Sitwell,3.8,150,1933,696
471357,Literature as Exploration,,263912,Louise M. Rosenblatt,4.03,227,1933,625
713276,A Barbarian in Asia,,143226,Henri Michaux,3.51,292,1933,876
31944951,The Winged Girl of Knossos,,1327746,Erick Berry,3.72,58,1933,720
203799,Vincent Van Gogh: A Biography,,118942,Julius Meier-Graefe,3.86,175,1933,556
18594462,The Forbidden Territory,,61918,Dennis Wheatley,3.79,253,1933,776
1808369,The Red Skull,Doc Savage,6405,Kenneth Robeson,3.75,347,1933,552
574034,Matched Pearls,,28671,Grace Livingston Hill,4.07,408,1933,761
866886,A Map of Life,,1115,Frank Sheed,4.29,279,1933,728
18953775,The Album,,85587,Mary Roberts Rinehart,3.77,473,1933,1011
1113161,The Courilof Affair,,22493,Irène Némirovsky,3.53,454,1933,935
7479039,Tales of Jacob,,19405,Thomas Mann,4.2,236,1933,901
21470006,Footnote to Youth: Tales of the Philippines and Others,,4192838,Jose Garcia Villa,3.95,82,1933,516
18585816,A Day's Wait,,1455,Ernest Hemingway,3.42,312,1933,608
16277513,Tschiffely's Ride: Ten Thousand Miles in the Saddle from Southern Cross to Pole Star,,222873,Aimé Tschiffely,4.49,263,1933,900
1268331,Ask A Policeman,,93130,The Detection Club,3.23,354,1933,1027
1186953,The Life of Arseniev: Youth,,14167341,Ivan Alekseyevich Bunin,3.89,439,1933,1015
6021533,Femei,,852840,Mihail Sebastian,3.63,282,1933,767
13707658,Heavy Weather,Blandings Castle,7963,P.G. Wodehouse,4.25,2801,1933,4810
29635747,Richardson's First Case,Inspector Richardson,1654376,Basil Thomson,3.7,383,1933,631
722655,Shambleau,,5209023,C.L. Moore,3.75,235,1933,566
1593054,Black Colossus,Conan the Barbarian,66700,Robert E. Howard,3.8,405,1933,597
42335253,Old Gimlet Eye (Annotated): The Adventures of Smedley D. Butler,,115548,Lowell Thomas,4.14,288,1933,767
758406,The Mirror of Ink,,500,Jorge Luis Borges,3.9,253,1933,801
6613116,Cloud Howe,,53665,Lewis Grassic Gibbon,3.82,279,1933,603
64883,Some Must Watch,,11217,Ethel Lina White,3.67,503,1933,1139
93542,Spartacus,,53665,Lewis Grassic Gibbon,3.9,228,1933,665
1400707,The Flowering Thorn,,43970,Margery Sharp,4.08,299,1933,850
11528371,Philosophy of Benedict de Spinoza,,122092,Baruch Spinoza,3.95,113,1933,561
1138575,The Young and the Evil,,558944,Charles Henri Ford,3.66,73,1933,610
606714,Shadows of Ecstasy,,36289,Charles  Williams,3.65,244,1933,562
25509872,Information Received,The Bobby Owen Mysteries,6583643,E.R. Punshon,3.85,226,1933,485
810041,Exploits of the Chalet Girls,,21978,Elinor M. Brent-Dyer,3.9,270,1933,493
6123316,"Paideia: The Ideals of Greek Culture, 3 Vols",,229640,Werner Wilhelm Jaeger,4.54,109,1933,663
390252,The Saint and Mr. Teal,,36260,Leslie Charteris,3.98,300,1933,630
839455,The Herald of Coming Good,,214546,G.I. Gurdjieff,4.07,134,1933,460
1241626,Miss Bishop,,87735,Bess Streeter Aldrich,3.95,216,1933,467
413468,Ojo in Oz (Book 27),,33936,Ruth Plumly Thompson,3.77,119,1933,405
2024132,The Master of Jalna,Whiteoaks of Jalna,69501,Mazo de la Roche,3.95,273,1933,460
978460,South Moon Under,,46158,Marjorie Kinnan Rawlings,4.22,219,1933,553
11938807,American Gun Mystery,Ellery Queen Detective,41015,Ellery Queen,3.35,292,1933,656
6359353,The Phantom City,Doc Savage,6405,Kenneth Robeson,3.86,231,1933,405
3400385,"100, 000, 000 Guinea Pigs: Dangers In Everyday Foods, Drugs, And Cosmetics",,1432360,Arthur Kallet,4.35,23,1933,378
2566905,The Man of Bronze / The Land of Terror,,6405,Kenneth Robeson,3.79,229,1933,405
18627415,Echo's Bones,,1433597,Samuel Beckett,3.55,257,1933,719
138514,Alice's Adventures in Wonderland: A Play in One Scene,,8070557,V.A. Pearn,3.97,277,1933,356
12703703,Lyric Novella,,131098,Annemarie Schwarzenbach,3.6,105,1933,418
224795,مازيار,,13607545,Sadegh Hedayat,3.52,222,1933,474
389288,The Child Manuela,,221374,Christa Winsloe,3.9,104,1933,474
2805250,One More River,The Forsyte Chronicles,7419,John Galsworthy,3.97,228,1933,491
17872481,Commentary,,857392,Marcelle Sauvageot,4.02,187,1933,547
4917506,The Czar Of Fear,Doc Savage,6405,Kenneth Robeson,3.81,204,1933,352
2385028,Quest of the Spider,Doc Savage,6405,Kenneth Robeson,3.54,209,1933,356
6371208,Pirate of the Pacific,Doc Savage,6405,Kenneth Robeson,3.73,215,1933,382
7335334,Grand Canary,,807271,A.J. Cronin,3.51,266,1933,522
36258255,The Book of the Dead,,30010,Muriel Rukeyser,4.31,197,1933,562
750480,The Hour of Decision: Germany and World-Historical Evolution,,88483,Oswald Spengler,4.2,86,1933,381
1995261,A Philosophy of Solitude,,21508,John Cowper Powys,3.77,35,1933,344
4764841,Fecioarele despletite - Concert din muzica de Bach - Drumul ascuns,,2777187,Hortensia Papadat-Bengescu,3.74,243,1933,407
203829,The Oxford English Dictionary: 20 Volume Set and CD-ROM [With CDROM],,4094635,John Andrew Simpson,4.72,215,1933,538
3328361,Crowded Hours,,891095,Alice Roosevelt Longworth,3.58,26,1933,328
6568948,The Pool of the Black One,,66700,Robert E. Howard,3.62,258,1933,393
5961947,The Scarlet Pimpernel Looks at the World,,2893961,Emmuska Orczy,3.07,29,1933,312
2127373,The Kennel Murder Case,A Philo Vance Mystery,7172955,S.S. Van Dine,3.64,225,1933,437
30514286,Liturgy and Personality,,16011,Dietrich von Hildebrand,4.61,84,1933,462
162575,Kierkegaard: Construction of the Aesthetic,,94301,Theodor W. Adorno,3.84,56,1933,313
8016654,Heathen Imperialism,,82974,Julius Evola,4.16,100,1933,395
41793082,Crime in Kensington,,4912772,Christopher St. John Sprigg,3.82,128,1933,310
436185,An Economic and Social History of Medieval Europe,,191629,Henri Pirenne,3.84,171,1933,503
19032040,The Hound of Death: A Short Story,,123715,Agatha Christie,3.13,159,1933,290
16173616,Marshal of Lawless,,710802,Oliver Strange,4.46,65,1933,268
257517,Better Angel,,150523,Forman Brown,3.9,108,1933,342
6367565,Looking Forward,,219075,Franklin D. Roosevelt,3.84,43,1933,272
1475672,"Library of History, Volume I: Books 1-2.34",,174548,Diodorus Siculus,4.34,53,1933,256
853510,Murder on the Orient Express,Hercule Poirot,123715,Agatha Christie,4.17,383458,1934,704822
46164,Tender Is the Night,,3190,F. Scott Fitzgerald,3.81,114116,1934,272432
152380,Mary Poppins,Mary Poppins,6872556,P.L. Travers,4.02,115201,1934,219349
249,Tropic of Cancer,,147,Henry Miller,3.68,65018,1934,151730
18765,"I, Claudius",Claudius,3012988,Robert Graves,4.22,57146,1934,122332
25807,The Postman Always Rings Twice,,14473,James M. Cain,3.8,32402,1934,68645
80616,The Thin Man,,16927,Dashiell Hammett,3.95,28221,1934,52129
531262,A Handful of Dust,,11315,Evelyn Waugh,3.91,23009,1934,49421
79834,Lust for Life,,12833,Irving Stone,4.22,22395,1934,47075
9650,Burmese Days,,3706,George Orwell,3.86,21354,1934,45447
126583,Appointment in Samarra,,27991,John O';Hara,3.82,13872,1934,34629
140360,Three Act Tragedy,Hercule Poirot,123715,Agatha Christie,3.85,23402,1934,44386
77287,Independent People,,8875,Halldór Laxness,4.17,9127,1934,32755
102303,Why Didn't They Ask Evans?,,123715,Agatha Christie,3.87,19987,1934,33592
203409,Security Analysis: Principles and Technique,,755,Benjamin Graham,4.34,7212,1934,28387
366524,Call It Sleep,,26338,Henry Roth,3.83,7777,1934,24015
77604,Fer-de-Lance,Nero Wolfe,41112,Rex Stout,3.99,12801,1934,25120
858313,The Children's Hour,,66241,Lillian Hellman,4.01,11789,1934,21700
280847,A Man Lay Dead,Roderick Alleyn,68144,Ngaio Marsh,3.81,11191,1934,24346
126675,The Nine Tailors,Lord Peter Wimsey,8734,Dorothy L. Sayers,4.05,15207,1934,26867
860560,The Clue of the Broken Locket,Nancy Drew Mystery Stories,6001,Carolyn Keene,3.97,11815,1934,19784
78024,And Quiet Flows the Don,,44202,Mikhail Sholokhov,4.06,9415,1934,21419
52251,Claudius the God and His Wife Messalina,Claudius,3012988,Robert Graves,4.22,12395,1934,21943
9850375,"Right Ho, Jeeves",Jeeves,7963,P.G. Wodehouse,4.32,23679,1934,37283
61550,The Logic of Scientific Discovery,,349707,Karl Popper,4.03,4615,1934,17576
133914,The Ways of White Folks,,36910,Langston Hughes,4.43,4127,1934,15714
146122,Cigars of the Pharaoh,Tintin,2802356,Hergé,4.06,13704,1934,19181
418209,Despair,,5152,Vladimir Nabokov,3.92,7700,1934,17855
32106,The Convenient Marriage,,18067,Georgette Heyer,3.68,12524,1934,19671
75291,Art as Experience,,42738,John Dewey,3.93,5307,1934,15260
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,,9494,H.P. Lovecraft,4.23,6611,1934,13885
413617,"Good-Bye, Mr. Chips",,2031,James Hilton,3.97,9064,1934,14428
1200465,Miss Buncle's Book,Barbara Buncle,183343,D.E. Stevenson,4.07,8145,1934,16722
129377,An Introduction to Zen Buddhism,,3892325,D.T. Suzuki,3.9,3945,1934,10284
6777756,H.G. Wells: Seven Novels,,880695,H.G. Wells,4.14,2788,1934,9295
487580,Voyage in the Dark,,25022,Jean Rhys,3.79,3699,1934,8807
669305,Seven Gothic Tales,,7215049,Isak Dinesen,3.91,2806,1934,9685
77920,Yerma,,44150,Federico García Lorca,3.86,5546,1934,8986
154128,Glimpses of World History,,89095,Jawaharlal Nehru,4.29,1796,1934,7446
250113,Novel with Cocaine,,146147,M. Ageyev,3.56,3589,1934,8280
267115,Now in November,,736298,Josephine Winslow Johnson,3.68,1394,1934,6555
179404,Revolt Against the Modern World,,82974,Julius Evola,4.14,1021,1934,6265
405541,Une Semaine de Bonté,,59654,Max Ernst,4.21,2601,1934,5902
38066,Jonah's Gourd Vine,,15151,Zora Neale Hurston,3.99,1885,1934,5251
973859,Patterns of Culture,,59866,Ruth Benedict,3.84,1423,1934,5354
18769,"I, Claudius/Claudius the God ",Claudius,3012988,Robert Graves,4.43,2780,1934,4887
1351679,Dobry,,643245,Monica Shannon,3.26,1068,1934,4362
709829,They Were Counted,,262611,Miklós Bánffy,4.21,962,1934,6149
16334,The Listerdale Mystery And Eleven Other Stories,,123715,Agatha Christie,3.56,3517,1934,7220
76952,The Mark on the Door,The Hardy Boys,1879,Franklin W. Dixon,3.79,2484,1934,4414
767955,Roman Fever and Other Stories,,16,Edith Wharton,4.1,1850,1934,4289
536452,The Reconstruction Of Religious Thought In Islam,,63191,Muhammad Iqbal,4.29,1147,1934,6300
589257,Soul,,6454067,Andrei Platonov,4.16,1487,1934,5384
860566,How the Steel Was Tempered,,444847,Nikolai Ostrovsky,3.84,3210,1934,7287
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,,239579,Charles Dickens,4.0,2015,1934,4245
1439770,A Search In Secret India: The classic work on seeking a guru,,148536,Paul Brunton,4.24,1561,1934,4436
418373,Candida,,5217,George Bernard Shaw,3.62,2029,1934,4142
8456447,Kornél Esti,,1202510,Dezső Kosztolányi,4.2,1224,1934,3923
974742,The Devil Rides Out,Black Magic,61918,Dennis Wheatley,3.78,1681,1934,4173
688489,Technics and Civilization,,51834,Lewis Mumford,4.29,453,1934,3249
16782,The Case of the Curious Bride,Perry Mason,10214,Erle Stanley Gardner,3.88,1931,1934,3505
453084,The New York Stories of Edith Wharton,,16,Edith Wharton,4.2,742,1934,2949
76635,Death of a Ghost,Albert Campion Mystery,30748,Margery Allingham,3.92,2245,1934,4003
2282578,Unfinished Portrait,,16273767,Mary Westmacott,3.71,1124,1934,3437
40372,Pirates of Venus,Venus,10885,Edgar Rice Burroughs,3.71,1505,1934,3272
979767,Coot Club,Swallows and Amazons,72120,Arthur Ransome,4.09,1848,1934,3038
2392613,شهرزاد,,13757095,Tawfiq Al-Hakim,3.62,1299,1934,2762
25853028,For Two Thousand Years,,852840,Mihail Sebastian,4.06,979,1934,4076
8576497,Roman Fever,,16,Edith Wharton,4.07,951,1934,2817
817530,Thought and Language,,426908,Lev S. Vygotsky,4.23,707,1934,2995
936055,The Way,,1171237,Josemaría Escrivá,4.51,1407,1934,3227
96442,"The Postman Always Rings Twice, Double Indemnity, Mildred Pierce and Selected Stories",,14473,James M. Cain,4.27,1096,1934,2369
700438,Manual of Zen Buddhism,,3892325,D.T. Suzuki,4.01,795,1934,2613
158218,The Pendragon Legend,,5441368,Antal Szerb,3.98,1817,1934,3401
199263,"Mind, Self and Society from the Standpoint of a Social Behaviorist",,116165,George Herbert Mead,3.98,654,1934,2331
338591,Tarzan and the Lion Man,Tarzan,10885,Edgar Rice Burroughs,3.68,1053,1934,2131
32713664,Dawn's Early Light,Williamsburg,62997,Elswyth Thane,4.26,1335,1934,5043
481443,The Case of the Howling Dog,Perry Mason,10214,Erle Stanley Gardner,3.99,1753,1934,3112
18526938,Murder Underground,,7014723,Mavis Doriel Hay,3.29,1024,1934,2146
28302,The Daring Young Man on the Flying Trapeze and Other Stories,,4095,William Saroyan,4.22,787,1934,1904
416527,Night of the Milky Way Railway,,175210,Kenji Miyazawa,3.95,1320,1934,4000
5261,A Backward Glance,,16,Edith Wharton,3.76,606,1934,1905
337409,The Case of the Lucky Legs,Perry Mason,10214,Erle Stanley Gardner,3.82,1268,1934,2378
23398711,Ideal,,432,Ayn Rand,3.49,823,1934,2034
2295674,A Cool Million,,65685,Nathanael West,3.67,649,1934,1777
835438,Wild Strawberries,Barsetshire,142160,Angela Thirkell,3.69,1274,1934,2753
580200,A Life of One's Own,,415914,Marion Milner,4.02,510,1934,2213
11961382,From Beyond,,9494,H.P. Lovecraft,3.8,1149,1934,1727
6610620,Conan the Barbarian,,66700,Robert E. Howard,4.04,807,1934,2017
99731,Pitcairn's Island,The Bounty Trilogy,6527479,Charles Bernard Nordhoff,4.1,893,1934,1695
322934,Oppression and Liberty,,18395,Simone Weil,4.06,291,1934,1898
75887,"Heliogabalus; or, the Crowned Anarchist",,23378,Antonin Artaud,3.92,547,1934,2108
909334,The Chinese Orange Mystery,Ellery Queen Detective,41015,Ellery Queen,3.7,1083,1934,2054
5299799,On Pain,,281443,Ernst Jünger,3.85,338,1934,1405
208057,The Creative Mind,,67070,Henri Bergson,4.05,242,1934,1564
266007,More Pricks Than Kicks,,1433597,Samuel Beckett,3.66,813,1934,1882
13611847,الإسلام على مفترق الطرق,,17198332,Muhammad Asad,4.14,647,1934,2775
796214,The Robber Barons,,129390,Matthew Josephson,3.78,254,1934,1420
1300801,Skylark of Valeron,Skylark,4477395,E.E. 'Doc' Smith,3.83,980,1934,1651
362000,"Ah, Wilderness!",,7680,Eugene O';Neill,3.63,751,1934,1276
134799,The Theory of Economic Development,,77916,Joseph Schumpeter,4.21,162,1934,1234
938052,English Journey,,18736364,J.B. Priestley,4.0,226,1934,1295
18109660,تاريخ شرق الأردن وقبائلها,,7144392,Frederick Gerard Peake,3.84,144,1934,1144
19300931,A Martian Odyssey,,3455359,Stanley G. Weinbaum,3.81,872,1934,1791
1980646,By the Light of the Study Lamp,The Dana Girls Mystery Stories,6001,Carolyn Keene,4.01,458,1934,975
261677,"The Jeeves Omnibus Vol. 5: Much Obliged, Jeeves / Aunts Aren't Gentlemen and the short stories / Extricating Young Gussie / Jeeves Makes An Omelette / Jeeves and the Greasy Bird",Jeeves,7963,P.G. Wodehouse,4.51,519,1934,1061
502536,They Knew Mr. Knight,,279856,Dorothy Whipple,4.27,354,1934,985
24611455,Maigret,Maigret,9693,Georges Simenon,3.7,812,1934,1622
253668,The Unpossessed,,148228,Tess Slesinger,3.54,160,1934,918
1050701,The Plague Court Murders,Sir Henry Merrivale,131375,Carter Dickson,3.86,347,1934,996
339019,In the Heart of the Seas,,174039,S.Y. Agnon,3.44,106,1934,954
275472,Six Plays: The Children's Hour / Days to Come / The Little Foxes / Watch on the Rhine / Another Part of the Forest / The Autumn Garden,,66241,Lillian Hellman,4.13,434,1934,871
6468203,Through the Gates of the Silver Key,,9494,H.P. Lovecraft,3.72,581,1934,1016
1669972,Harriet,,161865,Elizabeth Jenkins,4.11,486,1934,1522
4379197,Queen of the Black Coast,,66700,Robert E. Howard,3.98,683,1934,1038
821342,Such Is My Beloved,,3181,Morley Callaghan,3.54,488,1934,973
2565455,Twilight in the Forbidden City,,50893,Reginald Fleming Johnston,3.92,179,1934,1008
1988609,The Saint In New York,,36260,Leslie Charteris,3.94,420,1934,1109
1342371,A London Child of the 1870s,,4024704,Molly Hughes,4.0,235,1934,859
854945,The Legion of Space,Legion of Space,7610,Jack Williamson,3.53,434,1934,967
860193,The Provincial Lady in America,,1809030,E.M. Delafield,3.88,449,1934,792
